netbeans-javadoc\src\search\SearchThreadJdk12_japan.java	149	262	netbeans-javadoc\src\search\SearchThreadJdk12.java	147	249	2
netbeans-javadoc\src\settings\StdDocletSettingsService.java	84	87	netbeans-javadoc\src\settings\StdDocletSettingsService.java	96	99	2
netbeans-javadoc\src\settings\StdDocletSettingsService.java	84	87	netbeans-javadoc\src\settings\StdDocletSettings.java	65	68	2
netbeans-javadoc\src\settings\StdDocletSettingsService.java	84	87	netbeans-javadoc\src\search\environment\JavadocProcessor.java	78	81	2
netbeans-javadoc\src\settings\StdDocletSettingsService.java	84	87	netbeans-javadoc\src\search\environment\JavadocProcessor.java	122	125	2
netbeans-javadoc\src\settings\StdDocletSettingsService.java	84	87	netbeans-javadoc\src\GenerateDocAction.java	77	80	2
netbeans-javadoc\src\settings\StdDocletSettingsService.java	96	99	netbeans-javadoc\src\settings\StdDocletSettings.java	65	68	2
netbeans-javadoc\src\settings\StdDocletSettingsService.java	96	99	netbeans-javadoc\src\search\environment\JavadocProcessor.java	78	81	2
netbeans-javadoc\src\settings\StdDocletSettingsService.java	96	99	netbeans-javadoc\src\search\environment\JavadocProcessor.java	122	125	2
netbeans-javadoc\src\settings\StdDocletSettingsService.java	96	99	netbeans-javadoc\src\GenerateDocAction.java	77	80	2
netbeans-javadoc\src\settings\StdDocletSettings.java	65	68	netbeans-javadoc\src\search\environment\JavadocProcessor.java	78	81	2
netbeans-javadoc\src\settings\StdDocletSettings.java	65	68	netbeans-javadoc\src\search\environment\JavadocProcessor.java	122	125	2
netbeans-javadoc\src\settings\StdDocletSettings.java	65	68	netbeans-javadoc\src\GenerateDocAction.java	77	80	2
netbeans-javadoc\src\search\environment\JavadocProcessor.java	78	81	netbeans-javadoc\src\search\environment\JavadocProcessor.java	122	125	2
netbeans-javadoc\src\search\environment\JavadocProcessor.java	78	81	netbeans-javadoc\src\GenerateDocAction.java	77	80	2
netbeans-javadoc\src\search\environment\JavadocProcessor.java	122	125	netbeans-javadoc\src\GenerateDocAction.java	77	80	2
netbeans-javadoc\src\settings\StdDocletSettingsServiceBeanInfo.java	113	115	netbeans-javadoc\src\settings\StdDocletSettingsBeanInfo.java	102	104	1
netbeans-javadoc\src\settings\StdDocletSettingsServiceBeanInfo.java	113	115	netbeans-javadoc\src\settings\JavadocSettingsServiceBeanInfo.java	73	75	1
netbeans-javadoc\src\settings\StdDocletSettingsServiceBeanInfo.java	113	115	netbeans-javadoc\src\settings\JavadocSettingsBeanInfo.java	57	59	1
netbeans-javadoc\src\settings\StdDocletSettingsServiceBeanInfo.java	113	115	netbeans-javadoc\src\settings\ExternalJavadocSettingsServiceBeanInfo.java	81	83	1
netbeans-javadoc\src\settings\StdDocletSettingsServiceBeanInfo.java	113	115	netbeans-javadoc\src\settings\DocumentationSettingsBeanInfo.java	80	82	1
netbeans-javadoc\src\settings\StdDocletSettingsServiceBeanInfo.java	113	115	netbeans-javadoc\src\search\Jdk12SearchType_japanBeanInfo.java	42	44	1
netbeans-javadoc\src\settings\StdDocletSettingsServiceBeanInfo.java	113	115	netbeans-javadoc\src\search\Jdk12SearchTypeBeanInfo.java	38	40	1
netbeans-javadoc\src\settings\StdDocletSettingsBeanInfo.java	102	104	netbeans-javadoc\src\settings\JavadocSettingsServiceBeanInfo.java	73	75	1
netbeans-javadoc\src\settings\StdDocletSettingsBeanInfo.java	102	104	netbeans-javadoc\src\settings\JavadocSettingsBeanInfo.java	57	59	1
netbeans-javadoc\src\settings\StdDocletSettingsBeanInfo.java	102	104	netbeans-javadoc\src\settings\ExternalJavadocSettingsServiceBeanInfo.java	81	83	1
netbeans-javadoc\src\settings\StdDocletSettingsBeanInfo.java	102	104	netbeans-javadoc\src\settings\DocumentationSettingsBeanInfo.java	80	82	1
netbeans-javadoc\src\settings\StdDocletSettingsBeanInfo.java	102	104	netbeans-javadoc\src\search\Jdk12SearchType_japanBeanInfo.java	42	44	1
netbeans-javadoc\src\settings\StdDocletSettingsBeanInfo.java	102	104	netbeans-javadoc\src\search\Jdk12SearchTypeBeanInfo.java	38	40	1
netbeans-javadoc\src\settings\JavadocSettingsServiceBeanInfo.java	73	75	netbeans-javadoc\src\settings\JavadocSettingsBeanInfo.java	57	59	1
netbeans-javadoc\src\settings\JavadocSettingsServiceBeanInfo.java	73	75	netbeans-javadoc\src\settings\ExternalJavadocSettingsServiceBeanInfo.java	81	83	1
netbeans-javadoc\src\settings\JavadocSettingsServiceBeanInfo.java	73	75	netbeans-javadoc\src\settings\DocumentationSettingsBeanInfo.java	80	82	1
netbeans-javadoc\src\settings\JavadocSettingsServiceBeanInfo.java	73	75	netbeans-javadoc\src\search\Jdk12SearchType_japanBeanInfo.java	42	44	1
netbeans-javadoc\src\settings\JavadocSettingsServiceBeanInfo.java	73	75	netbeans-javadoc\src\search\Jdk12SearchTypeBeanInfo.java	38	40	1
netbeans-javadoc\src\settings\JavadocSettingsBeanInfo.java	57	59	netbeans-javadoc\src\settings\ExternalJavadocSettingsServiceBeanInfo.java	81	83	1
netbeans-javadoc\src\settings\JavadocSettingsBeanInfo.java	57	59	netbeans-javadoc\src\settings\DocumentationSettingsBeanInfo.java	80	82	1
netbeans-javadoc\src\settings\JavadocSettingsBeanInfo.java	57	59	netbeans-javadoc\src\search\Jdk12SearchType_japanBeanInfo.java	42	44	1
netbeans-javadoc\src\settings\JavadocSettingsBeanInfo.java	57	59	netbeans-javadoc\src\search\Jdk12SearchTypeBeanInfo.java	38	40	1
netbeans-javadoc\src\settings\ExternalJavadocSettingsServiceBeanInfo.java	81	83	netbeans-javadoc\src\settings\DocumentationSettingsBeanInfo.java	80	82	1
netbeans-javadoc\src\settings\ExternalJavadocSettingsServiceBeanInfo.java	81	83	netbeans-javadoc\src\search\Jdk12SearchType_japanBeanInfo.java	42	44	1
netbeans-javadoc\src\settings\ExternalJavadocSettingsServiceBeanInfo.java	81	83	netbeans-javadoc\src\search\Jdk12SearchTypeBeanInfo.java	38	40	1
netbeans-javadoc\src\settings\DocumentationSettingsBeanInfo.java	80	82	netbeans-javadoc\src\search\Jdk12SearchType_japanBeanInfo.java	42	44	1
netbeans-javadoc\src\settings\DocumentationSettingsBeanInfo.java	80	82	netbeans-javadoc\src\search\Jdk12SearchTypeBeanInfo.java	38	40	1
netbeans-javadoc\src\search\Jdk12SearchType_japanBeanInfo.java	42	44	netbeans-javadoc\src\search\Jdk12SearchTypeBeanInfo.java	38	40	1
netbeans-javadoc\src\JavadocInvoker.java	283	291	netbeans-javadoc\src\EnvWrapper.java	73	85	2
netbeans-javadoc\src\comments\ThrowsTagPanel.java	176	179	netbeans-javadoc\src\comments\StandardTagPanel.java	153	156	1
netbeans-javadoc\src\comments\ThrowsTagPanel.java	176	179	netbeans-javadoc\src\comments\SerialFieldTagPanel.java	193	196	1
netbeans-javadoc\src\comments\ThrowsTagPanel.java	176	179	netbeans-javadoc\src\comments\SeeTagPanel.java	152	155	1
netbeans-javadoc\src\comments\ThrowsTagPanel.java	176	179	netbeans-javadoc\src\comments\ParamTagPanel.java	140	143	1
netbeans-javadoc\src\comments\StandardTagPanel.java	153	156	netbeans-javadoc\src\comments\SerialFieldTagPanel.java	193	196	1
netbeans-javadoc\src\comments\StandardTagPanel.java	153	156	netbeans-javadoc\src\comments\SeeTagPanel.java	152	155	1
netbeans-javadoc\src\comments\StandardTagPanel.java	153	156	netbeans-javadoc\src\comments\ParamTagPanel.java	140	143	1
netbeans-javadoc\src\comments\SerialFieldTagPanel.java	193	196	netbeans-javadoc\src\comments\SeeTagPanel.java	152	155	1
netbeans-javadoc\src\comments\SerialFieldTagPanel.java	193	196	netbeans-javadoc\src\comments\ParamTagPanel.java	140	143	1
netbeans-javadoc\src\comments\SeeTagPanel.java	152	155	netbeans-javadoc\src\comments\ParamTagPanel.java	140	143	1
netbeans-javadoc\src\comments\JavaDocEditorPanel.java	216	220	netbeans-javadoc\src\comments\ParamTagPanel.java	101	105	2
netbeans-javadoc\src\comments\JavaDocEditorPanel.java	216	220	netbeans-javadoc\src\comments\SerialFieldTagPanel.java	118	122	2
netbeans-javadoc\src\comments\JavaDocEditorPanel.java	216	220	netbeans-javadoc\src\comments\SeeTagPanel.java	109	113	2
netbeans-javadoc\src\comments\ParamTagPanel.java	101	105	netbeans-javadoc\src\comments\SerialFieldTagPanel.java	118	122	2
netbeans-javadoc\src\comments\ParamTagPanel.java	101	105	netbeans-javadoc\src\comments\SeeTagPanel.java	109	113	2
netbeans-javadoc\src\comments\SerialFieldTagPanel.java	118	122	netbeans-javadoc\src\comments\SeeTagPanel.java	109	113	2
netbeans-javadoc\src\comments\JavaDocPropertySupportFactory.java	49	55	netbeans-javadoc\src\comments\JavaDocPropertySupportFactory.java	98	104	2
netbeans-javadoc\src\comments\JavaDocPropertySupportFactory.java	49	55	netbeans-javadoc\src\comments\JavaDocPropertySupportFactory.java	147	153	2
netbeans-javadoc\src\comments\JavaDocPropertySupportFactory.java	98	104	netbeans-javadoc\src\comments\JavaDocPropertySupportFactory.java	147	153	2
netbeans-javadoc\src\StdDocletType.java	37	38	netbeans-javadoc\src\settings\StdDocletSettingsService.java	75	76	2
netbeans-javadoc\src\StdDocletType.java	37	38	netbeans-javadoc\src\settings\StdDocletSettings.java	111	112	2
netbeans-javadoc\src\StdDocletType.java	37	38	netbeans-javadoc\src\settings\JavadocSettings.java	45	46	2
netbeans-javadoc\src\StdDocletType.java	37	38	netbeans-javadoc\src\settings\DocumentationSettings.java	71	72	2
netbeans-javadoc\src\StdDocletType.java	37	38	netbeans-javadoc\src\search\UnmountJavaDocFSAction.java	31	32	2
netbeans-javadoc\src\StdDocletType.java	37	38	netbeans-javadoc\src\search\ShowDocAction.java	49	50	2
netbeans-javadoc\src\StdDocletType.java	37	38	netbeans-javadoc\src\search\SearchDocAction.java	28	29	2
netbeans-javadoc\src\StdDocletType.java	37	38	netbeans-javadoc\src\search\Jdk12SearchType_japan.java	37	38	2
netbeans-javadoc\src\StdDocletType.java	37	38	netbeans-javadoc\src\search\Jdk12SearchType.java	36	37	2
netbeans-javadoc\src\StdDocletType.java	37	38	netbeans-javadoc\src\search\AddJavaDocFSAction.java	41	42	2
netbeans-javadoc\src\StdDocletType.java	37	38	netbeans-javadoc\src\comments\CorrectJavaDocAction.java	42	43	2
netbeans-javadoc\src\StdDocletType.java	37	38	netbeans-javadoc\src\comments\AutoCommentAction.java	44	45	2
netbeans-javadoc\src\settings\StdDocletSettingsService.java	75	76	netbeans-javadoc\src\settings\StdDocletSettings.java	111	112	2
netbeans-javadoc\src\settings\StdDocletSettingsService.java	75	76	netbeans-javadoc\src\settings\JavadocSettings.java	45	46	2
netbeans-javadoc\src\settings\StdDocletSettingsService.java	75	76	netbeans-javadoc\src\settings\DocumentationSettings.java	71	72	2
netbeans-javadoc\src\settings\StdDocletSettingsService.java	75	76	netbeans-javadoc\src\search\UnmountJavaDocFSAction.java	31	32	2
netbeans-javadoc\src\settings\StdDocletSettingsService.java	75	76	netbeans-javadoc\src\search\ShowDocAction.java	49	50	2
netbeans-javadoc\src\settings\StdDocletSettingsService.java	75	76	netbeans-javadoc\src\search\SearchDocAction.java	28	29	2
netbeans-javadoc\src\settings\StdDocletSettingsService.java	75	76	netbeans-javadoc\src\search\Jdk12SearchType_japan.java	37	38	2
netbeans-javadoc\src\settings\StdDocletSettingsService.java	75	76	netbeans-javadoc\src\search\Jdk12SearchType.java	36	37	2
netbeans-javadoc\src\settings\StdDocletSettingsService.java	75	76	netbeans-javadoc\src\search\AddJavaDocFSAction.java	41	42	2
netbeans-javadoc\src\settings\StdDocletSettingsService.java	75	76	netbeans-javadoc\src\comments\CorrectJavaDocAction.java	42	43	2
netbeans-javadoc\src\settings\StdDocletSettingsService.java	75	76	netbeans-javadoc\src\comments\AutoCommentAction.java	44	45	2
netbeans-javadoc\src\settings\StdDocletSettings.java	111	112	netbeans-javadoc\src\settings\JavadocSettings.java	45	46	2
netbeans-javadoc\src\settings\StdDocletSettings.java	111	112	netbeans-javadoc\src\settings\DocumentationSettings.java	71	72	2
netbeans-javadoc\src\settings\StdDocletSettings.java	111	112	netbeans-javadoc\src\search\UnmountJavaDocFSAction.java	31	32	2
netbeans-javadoc\src\settings\StdDocletSettings.java	111	112	netbeans-javadoc\src\search\ShowDocAction.java	49	50	2
netbeans-javadoc\src\settings\StdDocletSettings.java	111	112	netbeans-javadoc\src\search\SearchDocAction.java	28	29	2
netbeans-javadoc\src\settings\StdDocletSettings.java	111	112	netbeans-javadoc\src\search\Jdk12SearchType_japan.java	37	38	2
netbeans-javadoc\src\settings\StdDocletSettings.java	111	112	netbeans-javadoc\src\search\Jdk12SearchType.java	36	37	2
netbeans-javadoc\src\settings\StdDocletSettings.java	111	112	netbeans-javadoc\src\search\AddJavaDocFSAction.java	41	42	2
netbeans-javadoc\src\settings\StdDocletSettings.java	111	112	netbeans-javadoc\src\comments\CorrectJavaDocAction.java	42	43	2
netbeans-javadoc\src\settings\StdDocletSettings.java	111	112	netbeans-javadoc\src\comments\AutoCommentAction.java	44	45	2
netbeans-javadoc\src\settings\JavadocSettings.java	45	46	netbeans-javadoc\src\settings\DocumentationSettings.java	71	72	2
netbeans-javadoc\src\settings\JavadocSettings.java	45	46	netbeans-javadoc\src\search\UnmountJavaDocFSAction.java	31	32	2
netbeans-javadoc\src\settings\JavadocSettings.java	45	46	netbeans-javadoc\src\search\ShowDocAction.java	49	50	2
netbeans-javadoc\src\settings\JavadocSettings.java	45	46	netbeans-javadoc\src\search\SearchDocAction.java	28	29	2
netbeans-javadoc\src\settings\JavadocSettings.java	45	46	netbeans-javadoc\src\search\Jdk12SearchType_japan.java	37	38	2
netbeans-javadoc\src\settings\JavadocSettings.java	45	46	netbeans-javadoc\src\search\Jdk12SearchType.java	36	37	2
netbeans-javadoc\src\settings\JavadocSettings.java	45	46	netbeans-javadoc\src\search\AddJavaDocFSAction.java	41	42	2
netbeans-javadoc\src\settings\JavadocSettings.java	45	46	netbeans-javadoc\src\comments\CorrectJavaDocAction.java	42	43	2
netbeans-javadoc\src\settings\JavadocSettings.java	45	46	netbeans-javadoc\src\comments\AutoCommentAction.java	44	45	2
netbeans-javadoc\src\settings\DocumentationSettings.java	71	72	netbeans-javadoc\src\search\UnmountJavaDocFSAction.java	31	32	2
netbeans-javadoc\src\settings\DocumentationSettings.java	71	72	netbeans-javadoc\src\search\ShowDocAction.java	49	50	2
netbeans-javadoc\src\settings\DocumentationSettings.java	71	72	netbeans-javadoc\src\search\SearchDocAction.java	28	29	2
netbeans-javadoc\src\settings\DocumentationSettings.java	71	72	netbeans-javadoc\src\search\Jdk12SearchType_japan.java	37	38	2
netbeans-javadoc\src\settings\DocumentationSettings.java	71	72	netbeans-javadoc\src\search\Jdk12SearchType.java	36	37	2
netbeans-javadoc\src\settings\DocumentationSettings.java	71	72	netbeans-javadoc\src\search\AddJavaDocFSAction.java	41	42	2
netbeans-javadoc\src\settings\DocumentationSettings.java	71	72	netbeans-javadoc\src\comments\CorrectJavaDocAction.java	42	43	2
netbeans-javadoc\src\settings\DocumentationSettings.java	71	72	netbeans-javadoc\src\comments\AutoCommentAction.java	44	45	2
netbeans-javadoc\src\search\UnmountJavaDocFSAction.java	31	32	netbeans-javadoc\src\search\ShowDocAction.java	49	50	2
netbeans-javadoc\src\search\UnmountJavaDocFSAction.java	31	32	netbeans-javadoc\src\search\SearchDocAction.java	28	29	2
netbeans-javadoc\src\search\UnmountJavaDocFSAction.java	31	32	netbeans-javadoc\src\search\Jdk12SearchType_japan.java	37	38	2
netbeans-javadoc\src\search\UnmountJavaDocFSAction.java	31	32	netbeans-javadoc\src\search\Jdk12SearchType.java	36	37	2
netbeans-javadoc\src\search\UnmountJavaDocFSAction.java	31	32	netbeans-javadoc\src\search\AddJavaDocFSAction.java	41	42	2
netbeans-javadoc\src\search\UnmountJavaDocFSAction.java	31	32	netbeans-javadoc\src\comments\CorrectJavaDocAction.java	42	43	2
netbeans-javadoc\src\search\UnmountJavaDocFSAction.java	31	32	netbeans-javadoc\src\comments\AutoCommentAction.java	44	45	2
netbeans-javadoc\src\search\ShowDocAction.java	49	50	netbeans-javadoc\src\search\SearchDocAction.java	28	29	2
netbeans-javadoc\src\search\ShowDocAction.java	49	50	netbeans-javadoc\src\search\Jdk12SearchType_japan.java	37	38	2
netbeans-javadoc\src\search\ShowDocAction.java	49	50	netbeans-javadoc\src\search\Jdk12SearchType.java	36	37	2
netbeans-javadoc\src\search\ShowDocAction.java	49	50	netbeans-javadoc\src\search\AddJavaDocFSAction.java	41	42	2
netbeans-javadoc\src\search\ShowDocAction.java	49	50	netbeans-javadoc\src\comments\CorrectJavaDocAction.java	42	43	2
netbeans-javadoc\src\search\ShowDocAction.java	49	50	netbeans-javadoc\src\comments\AutoCommentAction.java	44	45	2
netbeans-javadoc\src\search\SearchDocAction.java	28	29	netbeans-javadoc\src\search\Jdk12SearchType_japan.java	37	38	2
netbeans-javadoc\src\search\SearchDocAction.java	28	29	netbeans-javadoc\src\search\Jdk12SearchType.java	36	37	2
netbeans-javadoc\src\search\SearchDocAction.java	28	29	netbeans-javadoc\src\search\AddJavaDocFSAction.java	41	42	2
netbeans-javadoc\src\search\SearchDocAction.java	28	29	netbeans-javadoc\src\comments\CorrectJavaDocAction.java	42	43	2
netbeans-javadoc\src\search\SearchDocAction.java	28	29	netbeans-javadoc\src\comments\AutoCommentAction.java	44	45	2
netbeans-javadoc\src\search\Jdk12SearchType_japan.java	37	38	netbeans-javadoc\src\search\Jdk12SearchType.java	36	37	2
netbeans-javadoc\src\search\Jdk12SearchType_japan.java	37	38	netbeans-javadoc\src\search\AddJavaDocFSAction.java	41	42	2
netbeans-javadoc\src\search\Jdk12SearchType_japan.java	37	38	netbeans-javadoc\src\comments\CorrectJavaDocAction.java	42	43	2
netbeans-javadoc\src\search\Jdk12SearchType_japan.java	37	38	netbeans-javadoc\src\comments\AutoCommentAction.java	44	45	2
netbeans-javadoc\src\search\Jdk12SearchType.java	36	37	netbeans-javadoc\src\search\AddJavaDocFSAction.java	41	42	2
netbeans-javadoc\src\search\Jdk12SearchType.java	36	37	netbeans-javadoc\src\comments\CorrectJavaDocAction.java	42	43	2
netbeans-javadoc\src\search\Jdk12SearchType.java	36	37	netbeans-javadoc\src\comments\AutoCommentAction.java	44	45	2
netbeans-javadoc\src\search\AddJavaDocFSAction.java	41	42	netbeans-javadoc\src\comments\CorrectJavaDocAction.java	42	43	2
netbeans-javadoc\src\search\AddJavaDocFSAction.java	41	42	netbeans-javadoc\src\comments\AutoCommentAction.java	44	45	2
netbeans-javadoc\src\comments\CorrectJavaDocAction.java	42	43	netbeans-javadoc\src\comments\AutoCommentAction.java	44	45	2
netbeans-javadoc\src\httpfs\HTTPFileObject.java	275	277	netbeans-javadoc\src\httpfs\HTTPFileObject.java	267	269	2
netbeans-javadoc\src\httpfs\HTTPFileObject.java	275	277	netbeans-javadoc\src\httpfs\HTTPFileObject.java	260	261	2
netbeans-javadoc\src\httpfs\HTTPFileObject.java	275	277	netbeans-javadoc\src\settings\JavadocSettings.java	67	68	2
netbeans-javadoc\src\httpfs\HTTPFileObject.java	275	277	netbeans-javadoc\src\settings\JavadocSettings.java	75	76	2
netbeans-javadoc\src\httpfs\HTTPFileObject.java	275	277	netbeans-javadoc\src\settings\JavadocSettings.java	99	100	2
netbeans-javadoc\src\httpfs\HTTPFileObject.java	275	277	netbeans-javadoc\src\settings\JavadocSettings.java	107	108	2
netbeans-javadoc\src\httpfs\HTTPFileObject.java	275	277	netbeans-javadoc\src\search\AddJavaDocFSAction.java	36	38	2
netbeans-javadoc\src\httpfs\HTTPFileObject.java	275	277	netbeans-javadoc\src\search\AddJavaDocJarAction.java	38	39	2
netbeans-javadoc\src\httpfs\HTTPFileObject.java	275	277	netbeans-javadoc\src\search\DocIndexItem.java	47	48	2
netbeans-javadoc\src\httpfs\HTTPFileObject.java	275	277	netbeans-javadoc\src\search\JavaDocFSSettings.java	81	82	2
netbeans-javadoc\src\httpfs\HTTPFileObject.java	267	269	netbeans-javadoc\src\httpfs\HTTPFileObject.java	260	261	2
netbeans-javadoc\src\httpfs\HTTPFileObject.java	267	269	netbeans-javadoc\src\settings\JavadocSettings.java	67	68	2
netbeans-javadoc\src\httpfs\HTTPFileObject.java	267	269	netbeans-javadoc\src\settings\JavadocSettings.java	75	76	2
netbeans-javadoc\src\httpfs\HTTPFileObject.java	267	269	netbeans-javadoc\src\settings\JavadocSettings.java	99	100	2
netbeans-javadoc\src\httpfs\HTTPFileObject.java	267	269	netbeans-javadoc\src\settings\JavadocSettings.java	107	108	2
netbeans-javadoc\src\httpfs\HTTPFileObject.java	267	269	netbeans-javadoc\src\search\AddJavaDocFSAction.java	36	38	2
netbeans-javadoc\src\httpfs\HTTPFileObject.java	267	269	netbeans-javadoc\src\search\AddJavaDocJarAction.java	38	39	2
netbeans-javadoc\src\httpfs\HTTPFileObject.java	267	269	netbeans-javadoc\src\search\DocIndexItem.java	47	48	2
netbeans-javadoc\src\httpfs\HTTPFileObject.java	267	269	netbeans-javadoc\src\search\JavaDocFSSettings.java	81	82	2
netbeans-javadoc\src\httpfs\HTTPFileObject.java	260	261	netbeans-javadoc\src\settings\JavadocSettings.java	67	68	2
netbeans-javadoc\src\httpfs\HTTPFileObject.java	260	261	netbeans-javadoc\src\settings\JavadocSettings.java	75	76	2
netbeans-javadoc\src\httpfs\HTTPFileObject.java	260	261	netbeans-javadoc\src\settings\JavadocSettings.java	99	100	2
netbeans-javadoc\src\httpfs\HTTPFileObject.java	260	261	netbeans-javadoc\src\settings\JavadocSettings.java	107	108	2
netbeans-javadoc\src\httpfs\HTTPFileObject.java	260	261	netbeans-javadoc\src\search\AddJavaDocFSAction.java	36	38	2
netbeans-javadoc\src\httpfs\HTTPFileObject.java	260	261	netbeans-javadoc\src\search\AddJavaDocJarAction.java	38	39	2
netbeans-javadoc\src\httpfs\HTTPFileObject.java	260	261	netbeans-javadoc\src\search\DocIndexItem.java	47	48	2
netbeans-javadoc\src\httpfs\HTTPFileObject.java	260	261	netbeans-javadoc\src\search\JavaDocFSSettings.java	81	82	2
netbeans-javadoc\src\settings\JavadocSettings.java	67	68	netbeans-javadoc\src\settings\JavadocSettings.java	75	76	2
netbeans-javadoc\src\settings\JavadocSettings.java	67	68	netbeans-javadoc\src\settings\JavadocSettings.java	99	100	2
netbeans-javadoc\src\settings\JavadocSettings.java	67	68	netbeans-javadoc\src\settings\JavadocSettings.java	107	108	2
netbeans-javadoc\src\settings\JavadocSettings.java	67	68	netbeans-javadoc\src\search\AddJavaDocFSAction.java	36	38	2
netbeans-javadoc\src\settings\JavadocSettings.java	67	68	netbeans-javadoc\src\search\AddJavaDocJarAction.java	38	39	2
netbeans-javadoc\src\settings\JavadocSettings.java	67	68	netbeans-javadoc\src\search\DocIndexItem.java	47	48	2
netbeans-javadoc\src\settings\JavadocSettings.java	67	68	netbeans-javadoc\src\search\JavaDocFSSettings.java	81	82	2
netbeans-javadoc\src\settings\JavadocSettings.java	75	76	netbeans-javadoc\src\settings\JavadocSettings.java	99	100	2
netbeans-javadoc\src\settings\JavadocSettings.java	75	76	netbeans-javadoc\src\settings\JavadocSettings.java	107	108	2
netbeans-javadoc\src\settings\JavadocSettings.java	75	76	netbeans-javadoc\src\search\AddJavaDocFSAction.java	36	38	2
netbeans-javadoc\src\settings\JavadocSettings.java	75	76	netbeans-javadoc\src\search\AddJavaDocJarAction.java	38	39	2
netbeans-javadoc\src\settings\JavadocSettings.java	75	76	netbeans-javadoc\src\search\DocIndexItem.java	47	48	2
netbeans-javadoc\src\settings\JavadocSettings.java	75	76	netbeans-javadoc\src\search\JavaDocFSSettings.java	81	82	2
netbeans-javadoc\src\settings\JavadocSettings.java	99	100	netbeans-javadoc\src\settings\JavadocSettings.java	107	108	2
netbeans-javadoc\src\settings\JavadocSettings.java	99	100	netbeans-javadoc\src\search\AddJavaDocFSAction.java	36	38	2
netbeans-javadoc\src\settings\JavadocSettings.java	99	100	netbeans-javadoc\src\search\AddJavaDocJarAction.java	38	39	2
netbeans-javadoc\src\settings\JavadocSettings.java	99	100	netbeans-javadoc\src\search\DocIndexItem.java	47	48	2
netbeans-javadoc\src\settings\JavadocSettings.java	99	100	netbeans-javadoc\src\search\JavaDocFSSettings.java	81	82	2
netbeans-javadoc\src\settings\JavadocSettings.java	107	108	netbeans-javadoc\src\search\AddJavaDocFSAction.java	36	38	2
netbeans-javadoc\src\settings\JavadocSettings.java	107	108	netbeans-javadoc\src\search\AddJavaDocJarAction.java	38	39	2
netbeans-javadoc\src\settings\JavadocSettings.java	107	108	netbeans-javadoc\src\search\DocIndexItem.java	47	48	2
netbeans-javadoc\src\settings\JavadocSettings.java	107	108	netbeans-javadoc\src\search\JavaDocFSSettings.java	81	82	2
netbeans-javadoc\src\search\AddJavaDocFSAction.java	36	38	netbeans-javadoc\src\search\AddJavaDocJarAction.java	38	39	2
netbeans-javadoc\src\search\AddJavaDocFSAction.java	36	38	netbeans-javadoc\src\search\DocIndexItem.java	47	48	2
netbeans-javadoc\src\search\AddJavaDocFSAction.java	36	38	netbeans-javadoc\src\search\JavaDocFSSettings.java	81	82	2
netbeans-javadoc\src\search\AddJavaDocJarAction.java	38	39	netbeans-javadoc\src\search\DocIndexItem.java	47	48	2
netbeans-javadoc\src\search\AddJavaDocJarAction.java	38	39	netbeans-javadoc\src\search\JavaDocFSSettings.java	81	82	2
netbeans-javadoc\src\search\DocIndexItem.java	47	48	netbeans-javadoc\src\search\JavaDocFSSettings.java	81	82	2
netbeans-javadoc\src\settings\StdDocletSettingsService.java	77	78	netbeans-javadoc\src\settings\StdDocletSettings.java	113	114	2
netbeans-javadoc\src\settings\StdDocletSettingsService.java	77	78	netbeans-javadoc\src\search\AddJavaDocJarAction.java	40	41	2
netbeans-javadoc\src\settings\StdDocletSettingsService.java	77	78	netbeans-javadoc\src\settings\JavadocSettings.java	47	48	2
netbeans-javadoc\src\settings\StdDocletSettingsService.java	77	78	netbeans-javadoc\src\search\JavaDocFSNode.java	308	309	2
netbeans-javadoc\src\settings\StdDocletSettingsService.java	77	78	netbeans-javadoc\src\settings\DocumentationSettings.java	73	74	2
netbeans-javadoc\src\settings\StdDocletSettingsService.java	77	78	netbeans-javadoc\src\search\UnmountJavaDocFSAction.java	36	37	2
netbeans-javadoc\src\settings\StdDocletSettingsService.java	77	78	netbeans-javadoc\src\search\ShowDocAction.java	62	63	2
netbeans-javadoc\src\settings\StdDocletSettingsService.java	77	78	netbeans-javadoc\src\search\SearchDocAction.java	38	39	2
netbeans-javadoc\src\settings\StdDocletSettingsService.java	77	78	netbeans-javadoc\src\search\Jdk12SearchType_japan.java	42	43	2
netbeans-javadoc\src\settings\StdDocletSettingsService.java	77	78	netbeans-javadoc\src\search\Jdk12SearchType.java	41	42	2
netbeans-javadoc\src\settings\StdDocletSettingsService.java	77	78	netbeans-javadoc\src\search\JavaDocNode.java	67	68	2
netbeans-javadoc\src\settings\StdDocletSettingsService.java	77	78	netbeans-javadoc\src\search\JavaDocFSNode.java	101	102	2
netbeans-javadoc\src\settings\StdDocletSettings.java	113	114	netbeans-javadoc\src\search\AddJavaDocJarAction.java	40	41	2
netbeans-javadoc\src\settings\StdDocletSettings.java	113	114	netbeans-javadoc\src\settings\JavadocSettings.java	47	48	2
netbeans-javadoc\src\settings\StdDocletSettings.java	113	114	netbeans-javadoc\src\search\JavaDocFSNode.java	308	309	2
netbeans-javadoc\src\settings\StdDocletSettings.java	113	114	netbeans-javadoc\src\settings\DocumentationSettings.java	73	74	2
netbeans-javadoc\src\settings\StdDocletSettings.java	113	114	netbeans-javadoc\src\search\UnmountJavaDocFSAction.java	36	37	2
